시도명,시군구명,도로위계,도로명,종속구분,연장,폭
부산광역시,부산진구,길,가야대로549번길,주도로,564.893,25.65
부산광역시,부산진구,길,가야대로552번길,주도로,733.981,6
부산광역시,부산진구,길,가야대로556번길,주도로,175,5
부산광역시,부산진구,길,가야대로557번길,주도로,176,8
부산광역시,부산진구,길,가야대로563번길,주도로,177,10
부산광역시,부산진구,길,가야대로568번길,주도로,210,2
부산광역시,부산진구,길,가야대로572번가길,주도로,205,8
부산광역시,부산진구,길,가야대로572번길,주도로,542,8
부산광역시,부산진구,길,가야대로587번길,주도로,172,8
부산광역시,부산진구,길,가야대로588번길,주도로,186,8
부산광역시,부산진구,길,가야대로589번길,주도로,315,4
부산광역시,부산진구,길,가야대로614번길,주도로,420,4
부산광역시,부산진구,길,가야대로664번길,주도로,196,2
부산광역시,부산진구,길,가야대로668번가길,주도로,142,8
부산광역시,부산진구,길,가야대로668번길,주도로,251,10
부산광역시,부산진구,길,가야대로673번길,주도로,338,2
부산광역시,부산진구,길,가야대로679번길,주도로,844,8
부산광역시,부산진구,길,가야대로681번길,주도로,324,2
부산광역시,부산진구,길,가야대로691번길,주도로,469,5
부산광역시,부산진구,길,가야대로698번길,주도로,139,4
부산광역시,부산진구,길,가야대로703번가길,주도로,187,3
부산광역시,부산진구,길,가야대로703번길,주도로,234,10
부산광역시,부산진구,길,가야대로703번나길,주도로,184,8
부산광역시,부산진구,길,가야대로703번다길,주도로,128,7
부산광역시,부산진구,길,가야대로703번라길,주도로,126,3
부산광역시,부산진구,길,가야대로703번마길,주도로,333,2
부산광역시,부산진구,길,가야대로727번길,주도로,204,2
부산광역시,부산진구,길,가야대로739번길,주도로,244,2
부산광역시,부산진구,길,가야대로746번길,주도로,157,1
부산광역시,부산진구,길,가야대로747번가길,주도로,107,3
부산광역시,부산진구,길,가야대로747번길,주도로,384,5
부산광역시,부산진구,길,가야대로747번나길,주도로,186,2
부산광역시,부산진구,길,가야대로747번다길,주도로,103,2
부산광역시,부산진구,길,가야대로750번길,주도로,479,4
부산광역시,부산진구,길,가야대로755번길,주도로,345,5
부산광역시,부산진구,길,가야대로756번길,주도로,163,6
부산광역시,부산진구,길,가야대로765번길,주도로,168,5
부산광역시,부산진구,길,가야대로784번길,주도로,322,6
부산광역시,부산진구,로,개금본동로,주도로,949,8
부산광역시,부산진구,길,개금본동로17번길,주도로,392,8
부산광역시,부산진구,길,개금본동로22번길,주도로,150,5
부산광역시,부산진구,길,개금본동로23번길,주도로,399,8
부산광역시,부산진구,길,개금본동로4번길,주도로,322,5
부산광역시,부산진구,길,개금본동로66번길,주도로,268,7
부산광역시,부산진구,길,개금본동로9번길,주도로,394,8
부산광역시,부산진구,로,개금온정로,주도로,356,20
부산광역시,부산진구,길,개금온정로13번길,주도로,240,8
부산광역시,부산진구,길,개금온정로17번길,주도로,381,8
부산광역시,부산진구,길,개금온정로18번길,주도로,131,2
부산광역시,부산진구,길,개금온정로26번가길,주도로,320,2
부산광역시,부산진구,길,개금온정로26번길,주도로,570,8
부산광역시,부산진구,길,개금온정로28번길,주도로,94,8
부산광역시,부산진구,길,개금온정로34번길,주도로,195,8
부산광역시,부산진구,대로,거제대로,주도로,3070,50
부산광역시,부산진구,길,거제대로22번길,주도로,130,8
부산광역시,부산진구,길,거제대로23번길,주도로,136,1
부산광역시,부산진구,길,거제대로36번가길,주도로,211,8
부산광역시,부산진구,길,거제대로36번길,주도로,154,10
부산광역시,부산진구,길,거제대로48번길,주도로,111,8
부산광역시,부산진구,길,거제대로60번길,주도로,260,8
부산광역시,부산진구,길,거제대로72번길,주도로,180,8
부산광역시,부산진구,길,거제대로74번길,주도로,660,10
부산광역시,부산진구,로,거제천로,주도로,3370,12
부산광역시,부산진구,길,거제천로18번길,주도로,157,8
부산광역시,부산진구,길,거제천로40번길,주도로,160,7
부산광역시,부산진구,길,거제천로44번길,주도로,133,8
부산광역시,부산진구,길,거제천로9번길,주도로,121,8
부산광역시,부산진구,로,경마장로,주도로,256,6
부산광역시,부산진구,길,경마장로11번길,주도로,277,5
부산광역시,부산진구,길,경마장로19번길,주도로,152,4
부산광역시,부산진구,길,경마장로5번길,주도로,373,1
부산광역시,부산진구,길,경마장로9번길,주도로,109,2
부산광역시,부산진구,길,골드테마길,주도로,339,8
부산광역시,부산진구,로,국악로,주도로,634,17
부산광역시,부산진구,길,국악로28번길,주도로,126,3
부산광역시,부산진구,길,국악로37번길,주도로,136,3
부산광역시,부산진구,길,국악로38번길,주도로,362,2
부산광역시,부산진구,길,국악로55번길,주도로,285,2
부산광역시,부산진구,길,국악로59번길,주도로,239,1
부산광역시,부산진구,로,냉정로,주도로,2990,20
부산광역시,부산진구,길,냉정로160번길,주도로,151,5
부산광역시,부산진구,길,냉정로161번길,주도로,149,6
부산광역시,부산진구,길,냉정로178번길,주도로,175,8
부산광역시,부산진구,길,냉정로180번길,주도로,196,4
부산광역시,부산진구,길,냉정로231번길,주도로,111,2
부산광역시,부산진구,길,냉정로232번길,주도로,210,3
부산광역시,부산진구,길,냉정로233번길,주도로,164,4
부산광역시,부산진구,길,냉정로252번가길,주도로,114,4
부산광역시,부산진구,길,냉정로252번길,주도로,315,5
부산광역시,부산진구,길,냉정로253번길,주도로,170,6
부산광역시,부산진구,로,당감로,주도로,1321,15
부산광역시,부산진구,길,당감로106번가길,주도로,176,3
부산광역시,부산진구,길,당감로106번길,주도로,385,3
부산광역시,부산진구,길,당감로106번나길,주도로,175,3
부산광역시,부산진구,길,당감로106번다길,주도로,159,3
부산광역시,부산진구,길,당감로106번라길,주도로,158,3
부산광역시,부산진구,길,당감로109번길,주도로,272,4
부산광역시,부산진구,길,당감로10번길,주도로,266,2
부산광역시,부산진구,길,당감로16번길,주도로,249,5
부산광역시,부산진구,길,당감로17번길,주도로,528,10
부산광역시,부산진구,길,당감로25번길,주도로,234,3
부산광역시,부산진구,길,당감로31번길,주도로,283,2
부산광역시,부산진구,길,당감로34번길,주도로,232,8
부산광역시,부산진구,길,당감로45번길,주도로,200,3
부산광역시,부산진구,길,당감로4번길,주도로,198,1
부산광역시,부산진구,길,당감로50번길,주도로,218,4
부산광역시,부산진구,길,당감로52번길,주도로,162,1
부산광역시,부산진구,길,당감로55번길,주도로,160,2
부산광역시,부산진구,길,당감로60번길,주도로,148,2
부산광역시,부산진구,길,당감로64번길,주도로,366,8
부산광역시,부산진구,길,당감로6번길,주도로,195,1
부산광역시,부산진구,로,당감서로,주도로,1779,20
부산광역시,부산진구,길,당감서로100번길,주도로,587,3
부산광역시,부산진구,길,당감서로109번길,주도로,134,2
부산광역시,부산진구,길,당감서로117번길,주도로,85,2
부산광역시,부산진구,길,당감서로146번길,주도로,176,2
부산광역시,부산진구,길,당감서로148번길,주도로,181,2
부산광역시,부산진구,길,당감서로65번길,주도로,290,2
부산광역시,부산진구,길,당감서로71번길,주도로,229,4
부산광역시,부산진구,길,당감서로80번길,주도로,144,8
부산광역시,부산진구,길,당감서로94번길,주도로,208,5
부산광역시,부산진구,길,당감서로98번길,주도로,159,9
부산광역시,부산진구,길,당감서로9번길,주도로,116,6
부산광역시,부산진구,길,대공원길,주도로,2724.616,4
부산광역시,부산진구,로,대학로,주도로,853,15
부산광역시,부산진구,길,대학로15번길,주도로,264,2
부산광역시,부산진구,길,대학로25번길,주도로,238,2
부산광역시,부산진구,길,대학로31번길,주도로,170,2
부산광역시,부산진구,길,대학로36번길,주도로,285,6
부산광역시,부산진구,길,대학로44번길,주도로,105,2
부산광역시,부산진구,길,대학로45번가길,주도로,106,2
부산광역시,부산진구,길,대학로45번길,주도로,179,20
부산광역시,부산진구,길,대학로45번나길,주도로,89,2
부산광역시,부산진구,길,대학로46번길,주도로,203,20
부산광역시,부산진구,길,대학로49번길,주도로,162,2
부산광역시,부산진구,길,대학로55번길,주도로,90,2
부산광역시,부산진구,길,대학로61번길,주도로,156,4
부산광역시,부산진구,길,대학로75번길,주도로,137,7
부산광역시,부산진구,로,동성로,주도로,1505,15
부산광역시,부산진구,길,동성로104번길,주도로,128,2
부산광역시,부산진구,길,동성로108번가길,주도로,146,1
부산광역시,부산진구,길,동성로108번길,주도로,157,7
부산광역시,부산진구,길,동성로112번가길,주도로,127,2
부산광역시,부산진구,길,동성로112번길,주도로,730,7
부산광역시,부산진구,길,동성로112번나길,주도로,151,4
부산광역시,부산진구,길,동성로118번가길,주도로,238,2
부산광역시,부산진구,길,동성로118번길,주도로,370,7
부산광역시,부산진구,길,동성로15번길,주도로,191,6
부산광역시,부산진구,길,동성로25번길,주도로,190,5
부산광역시,부산진구,길,동성로30번길,주도로,306,5
부산광역시,부산진구,길,동성로39번길,주도로,188,5
부산광역시,부산진구,길,동성로46번길,주도로,326.79,20
부산광역시,부산진구,길,동성로49번길,주도로,192,6
부산광역시,부산진구,길,동성로61번길,주도로,233,1
부산광역시,부산진구,길,동성로71번길,주도로,187,6
부산광역시,부산진구,길,동성로76번길,주도로,279,4
부산광역시,부산진구,길,동성로76번나길,주도로,187,2
부산광역시,부산진구,길,동성로87번길,주도로,176,6
부산광역시,부산진구,길,동성로96번가길,주도로,105,2
부산광역시,부산진구,길,동성로96번길,주도로,338,5
부산광역시,부산진구,길,동성로96번나길,주도로,154,1
부산광역시,부산진구,로,동천로,주도로,1374,20
부산광역시,부산진구,길,동천로107번길,주도로,136,8
부산광역시,부산진구,길,동천로108번길,주도로,213,8
부산광역시,부산진구,길,동천로132번길,주도로,233,7
부산광역시,부산진구,길,동천로24번길,주도로,138,4
부산광역시,부산진구,길,동천로85번길,주도로,199,3
부산광역시,부산진구,길,동천로95번길,주도로,134,8
