시도명,시군구명,도로위계,도로명,종속구분,연장,폭,면적,데이터_출처
부산광역시,북구,길,만덕대로27번길,주도로,645.0,8.0,5160.0,부산
부산광역시,북구,길,만덕대로28번길,주도로,319.0,8.0,2552.0,부산
부산광역시,북구,길,만덕대로290번길,주도로,496.0,12.0,5952.0,부산
부산광역시,북구,길,만덕대로39번길,주도로,404.0,9.0,3636.0,부산
부산광역시,북구,길,만덕대로40번길,주도로,317.0,8.0,2536.0,부산
부산광역시,북구,길,만덕대로65번길,주도로,552.0,15.0,8280.0,부산
부산광역시,북구,길,만덕대로66번길,주도로,250.0,12.0,3000.0,부산
부산광역시,북구,길,만덕대로77번길,주도로,311.0,10.0,3110.0,부산
부산광역시,북구,길,만덕대로78번길,주도로,250.0,8.0,2000.0,부산
부산광역시,북구,길,만덕대로89번길,주도로,207.0,8.0,1656.0,부산
부산광역시,북구,길,만덕대로90번길,주도로,251.0,8.0,2008.0,부산
부산광역시,북구,로,모분재로,주도로,1564.0,5.0,7820.0,부산
부산광역시,북구,길,모분재로105번가길,주도로,189.0,4.0,756.0,부산
부산광역시,북구,길,모분재로105번길,주도로,428.0,8.0,3424.0,부산
부산광역시,북구,길,모분재로120번길,주도로,108.0,8.0,864.0,부산
부산광역시,북구,길,모분재로132번길,주도로,108.0,4.0,432.0,부산
부산광역시,북구,길,모분재로138번길,주도로,108.0,4.0,432.0,부산
부산광역시,북구,길,모분재로149번길,주도로,353.0,6.0,2118.0,부산
부산광역시,북구,길,모분재로15번길,주도로,561.0,8.0,4488.0,부산
부산광역시,북구,길,모분재로16번길,주도로,172.0,4.0,688.0,부산
부산광역시,북구,길,모분재로23번길,주도로,593.0,8.0,4744.0,부산
부산광역시,북구,길,모분재로7번가길,주도로,196.0,10.0,1960.0,부산
부산광역시,북구,길,모분재로7번길,주도로,165.0,10.0,1650.0,부산
부산광역시,북구,길,모분재로7번나길,주도로,89.0,4.0,356.0,부산
부산광역시,북구,길,모분재로8번길,주도로,94.0,4.0,376.0,부산
부산광역시,북구,대로,백양대로,주도로,12050.0,35.0,421750.0,부산
부산광역시,북구,길,백양대로1015번길,주도로,295.0,8.0,2360.0,부산
부산광역시,북구,길,백양대로1016번가길,주도로,183.0,10.0,1830.0,부산
부산광역시,북구,길,백양대로1016번길,주도로,603.0,10.0,6030.0,부산
부산광역시,북구,길,백양대로1016번나길,주도로,438.0,8.0,3504.0,부산
부산광역시,북구,길,백양대로1016번다길,주도로,218.0,10.0,2180.0,부산
부산광역시,북구,길,백양대로1036번길,주도로,188.0,10.0,1880.0,부산
부산광역시,북구,길,백양대로1048번가길,주도로,95.0,4.0,380.0,부산
부산광역시,북구,길,백양대로1048번길,주도로,186.0,3.0,558.0,부산
부산광역시,북구,길,백양대로1049번길,주도로,86.0,8.0,688.0,부산
부산광역시,북구,길,백양대로1050번가길,주도로,139.0,5.0,695.0,부산
부산광역시,북구,길,백양대로1050번길,주도로,187.0,10.0,1870.0,부산
부산광역시,북구,길,백양대로1051번길,주도로,271.0,6.0,1626.0,부산
부산광역시,북구,길,백양대로1063번길,주도로,101.0,8.0,808.0,부산
부산광역시,북구,길,백양대로1064번길,주도로,331.0,10.0,3310.0,부산
부산광역시,북구,길,백양대로1071번길,주도로,106.0,4.0,424.0,부산
부산광역시,북구,길,백양대로1074번길,주도로,269.0,6.0,1614.0,부산
부산광역시,북구,길,백양대로1083번길,주도로,101.0,3.0,303.0,부산
부산광역시,북구,길,백양대로1091번길,주도로,128.0,3.0,384.0,부산
부산광역시,북구,길,백양대로1097번길,주도로,126.0,3.0,378.0,부산
부산광역시,북구,길,백양대로1102번길,주도로,346.0,10.0,3460.0,부산
부산광역시,북구,길,백양대로1103번길,주도로,100.0,3.0,300.0,부산
부산광역시,북구,길,백양대로1124번가길,주도로,103.0,4.0,412.0,부산
부산광역시,북구,길,백양대로1124번길,주도로,722.0,8.0,5776.0,부산
부산광역시,북구,길,백양대로1160번길,주도로,151.0,4.0,604.0,부산
부산광역시,북구,길,백양대로1164번길,주도로,101.0,10.0,1010.0,부산
부산광역시,북구,길,백양대로1172번길,주도로,174.0,4.0,696.0,부산
부산광역시,북구,길,백양대로1188번길,주도로,166.0,5.0,830.0,부산
부산광역시,북구,길,백양대로995번길,주도로,234.0,10.0,2340.0,부산
부산광역시,북구,고속도로,부산외곽순환고속도로,주도로,49606.0,50.0,2480300.0,부산
부산광역시,북구,로,사상로,주도로,5270.0,20.0,105400.0,부산
부산광역시,북구,길,사상로558번가길,주도로,668.0,6.0,4008.0,부산
부산광역시,북구,길,사상로558번길,주도로,318.0,4.0,1272.0,부산
부산광역시,북구,길,사상로558번나길,주도로,478.0,4.0,1912.0,부산
부산광역시,북구,길,사상로558번다길,주도로,91.0,4.0,364.0,부산
부산광역시,북구,길,사상로577번길,주도로,241.0,8.0,1928.0,부산
부산광역시,북구,길,사상로583번길,주도로,239.0,6.0,1434.0,부산
부산광역시,북구,로,산성로,주도로,2527.0,12.0,30324.0,부산
부산광역시,북구,길,산성로12번길,주도로,444.0,10.0,4440.0,부산
부산광역시,북구,길,산성로16번길,주도로,241.0,3.0,723.0,부산
부산광역시,북구,길,산성로47번길,주도로,171.0,5.0,855.0,부산
부산광역시,북구,길,산성로48번길,주도로,346.0,12.0,4152.0,부산
부산광역시,북구,길,산성로65번길,주도로,147.0,5.0,735.0,부산
부산광역시,북구,길,산성로67번길,주도로,135.0,4.0,540.0,부산
부산광역시,북구,로,삼락천로,주도로,3465.0,20.0,69300.0,부산
부산광역시,북구,로,상리로,주도로,853.0,10.0,8530.0,부산
부산광역시,북구,길,상리로18번가길,주도로,102.0,4.0,408.0,부산
부산광역시,북구,길,상리로18번길,주도로,387.0,8.0,3096.0,부산
부산광역시,북구,길,상리로18번나길,주도로,113.0,6.0,678.0,부산
부산광역시,북구,길,상리로18번다길,주도로,130.0,4.0,520.0,부산
부산광역시,북구,길,상리로18번라길,주도로,207.0,7.0,1449.0,부산
부산광역시,북구,길,상리로28번길,주도로,103.0,6.0,618.0,부산
부산광역시,북구,길,상리로36번가길,주도로,168.0,6.0,1008.0,부산
부산광역시,북구,길,상리로36번길,주도로,345.0,7.0,2415.0,부산
부산광역시,북구,길,상리로48번길,주도로,124.0,7.0,868.0,부산
부산광역시,북구,길,상리로58번길,주도로,239.0,6.0,1434.0,부산
부산광역시,북구,로,상학로,주도로,557.0,20.0,11140.0,부산
부산광역시,북구,길,상학로8번길,주도로,134.0,5.0,670.0,부산
부산광역시,북구,길,상학산복길,주도로,1546.0,4.0,6184.0,부산
부산광역시,북구,길,생태공원길,주도로,2865.201,7.0,20056.407,부산
부산광역시,북구,로,서낙동로,주도로,13950.0,25.0,348750.0,부산
부산광역시,북구,로,시랑로,주도로,1867.0,20.0,37340.0,부산
부산광역시,북구,길,시랑로101번길,주도로,206.0,8.0,1648.0,부산
부산광역시,북구,길,시랑로106번길,주도로,151.0,8.0,1208.0,부산
부산광역시,북구,길,시랑로109번길,주도로,244.0,8.0,1952.0,부산
부산광역시,북구,길,시랑로114번길,주도로,338.0,8.0,2704.0,부산
부산광역시,북구,길,시랑로118번길,주도로,338.0,8.0,2704.0,부산
부산광역시,북구,길,시랑로125번길,주도로,238.0,8.0,1904.0,부산
부산광역시,북구,길,시랑로131번길,주도로,227.0,8.0,1816.0,부산
부산광역시,북구,길,시랑로132번길,주도로,446.0,8.0,3568.0,부산
부산광역시,북구,길,시랑로136번길,주도로,120.0,4.0,480.0,부산
부산광역시,북구,길,시랑로138번가길,주도로,154.0,8.0,1232.0,부산
부산광역시,북구,길,시랑로138번길,주도로,193.0,10.0,1930.0,부산
부산광역시,북구,길,시랑로141번길,주도로,200.0,8.0,1600.0,부산
부산광역시,북구,길,시랑로163번길,주도로,206.0,8.0,1648.0,부산
부산광역시,북구,길,시랑로170번길,주도로,340.0,8.0,2720.0,부산
부산광역시,북구,길,시랑로171번길,주도로,230.0,8.0,1840.0,부산
부산광역시,북구,길,시랑로175번길,주도로,240.0,4.0,960.0,부산
부산광역시,북구,길,시랑로181번길,주도로,257.0,8.0,2056.0,부산
부산광역시,북구,길,시랑로182번길,주도로,220.0,8.0,1760.0,부산
부산광역시,북구,길,시랑로185번길,주도로,335.0,6.0,2010.0,부산
부산광역시,북구,길,시랑로1번길,주도로,139.0,4.0,556.0,부산
부산광역시,북구,길,시랑로21번가길,주도로,261.0,7.0,1827.0,부산
부산광역시,북구,길,시랑로21번길,주도로,926.0,10.0,9260.0,부산
부산광역시,북구,길,시랑로24번가길,주도로,175.0,5.0,875.0,부산
부산광역시,북구,길,시랑로24번길,주도로,154.0,10.0,1540.0,부산
부산광역시,북구,길,시랑로35번길,주도로,160.0,8.0,1280.0,부산
부산광역시,북구,길,시랑로36번길,주도로,113.0,8.0,904.0,부산
부산광역시,북구,길,시랑로47번가길,주도로,151.0,5.0,755.0,부산
부산광역시,북구,길,시랑로47번길,주도로,161.0,10.0,1610.0,부산
부산광역시,북구,길,시랑로48번길,주도로,388.0,8.0,3104.0,부산
부산광역시,북구,길,시랑로61번길,주도로,163.0,8.0,1304.0,부산
부산광역시,북구,길,시랑로62번길,주도로,333.0,8.0,2664.0,부산
부산광역시,북구,길,시랑로79번길,주도로,209.0,14.0,2926.0,부산
부산광역시,북구,길,시랑로83번길,주도로,605.0,8.0,4840.0,부산
부산광역시,북구,길,시랑로94번길,주도로,614.0,12.0,7368.0,부산
부산광역시,북구,길,시장갓길,주도로,305.0,3.0,915.0,부산
부산광역시,북구,길,시장샛길,주도로,190.0,3.0,570.0,부산
부산광역시,북구,길,약초골목길,주도로,236.0,4.0,944.0,부산
부산광역시,북구,로,양달로,주도로,1078.0,12.0,12936.0,부산
부산광역시,북구,길,양달로4번길,주도로,163.0,8.0,1304.0,부산
부산광역시,북구,길,양달로8번길,주도로,159.0,8.0,1272.0,부산
부산광역시,북구,길,양달로9번길,주도로,518.0,10.0,5180.0,부산
부산광역시,북구,로,와석장터로,주도로,788.0,20.0,15760.0,부산
부산광역시,북구,길,와석장터로17번길,주도로,128.0,6.0,768.0,부산
부산광역시,북구,길,와석장터로21번길,주도로,98.0,6.0,588.0,부산
부산광역시,북구,로,와석지하도로,주도로,829.94,10.409,8638.84546,부산
부산광역시,북구,로,와석지하도로,주도로,884.085,10.425,9216.586125000002,부산
부산광역시,북구,로,용당로,주도로,241.0,12.0,2892.0,부산
부산광역시,북구,길,용당로15번길,주도로,143.0,8.0,1144.0,부산
부산광역시,북구,길,용당로16번길,주도로,152.0,8.0,1216.0,부산
부산광역시,북구,길,용당로20번길,주도로,152.0,8.0,1216.0,부산
부산광역시,북구,길,용당로5번길,주도로,143.0,8.0,1144.0,부산
부산광역시,북구,길,용당로9번길,주도로,143.0,8.0,1144.0,부산
부산광역시,북구,로,은행나무로,주도로,650.0,12.0,7800.0,부산
부산광역시,북구,길,은행나무로23번길,주도로,247.0,6.0,1482.0,부산
부산광역시,북구,길,은행나무로35번길,주도로,294.0,7.0,2058.0,부산
부산광역시,북구,길,은행나무로36번가길,주도로,244.0,4.0,976.0,부산
부산광역시,북구,길,은행나무로36번길,주도로,589.0,8.0,4712.0,부산
부산광역시,북구,길,은행나무로51번길,주도로,290.0,10.0,2900.0,부산
부산광역시,북구,길,은행나무로60번길,주도로,130.0,6.0,780.0,부산
부산광역시,북구,로,의성로,주도로,1381.0,20.0,27620.0,부산
부산광역시,북구,길,의성로109번길,주도로,382.0,7.0,2674.0,부산
부산광역시,북구,길,의성로115번길,주도로,872.0,8.0,6976.0,부산
부산광역시,북구,길,의성로121번길,주도로,1087.0,6.0,6522.0,부산
부산광역시,북구,길,의성로122번길,주도로,348.0,7.0,2436.0,부산
부산광역시,북구,길,의성로127번길,주도로,844.0,6.0,5064.0,부산
부산광역시,북구,길,의성로128번길,주도로,347.0,6.0,2082.0,부산
부산광역시,북구,길,의성로33번길,주도로,1260.0,12.0,15120.0,부산
부산광역시,북구,길,의성로47번길,주도로,236.0,6.0,1416.0,부산
부산광역시,북구,길,의성로53번길,주도로,239.0,6.0,1434.0,부산
부산광역시,북구,길,의성로59번길,주도로,246.0,6.0,1476.0,부산
부산광역시,북구,길,의성로67번길,주도로,575.0,6.0,3450.0,부산
부산광역시,북구,길,의성로73번길,주도로,265.0,8.0,2120.0,부산
부산광역시,북구,길,의성로74번길,주도로,292.0,8.0,2336.0,부산
부산광역시,북구,길,의성로77번길,주도로,135.0,6.0,810.0,부산
부산광역시,북구,길,의성로78번길,주도로,117.0,6.0,702.0,부산
부산광역시,북구,길,의성로83번길,주도로,375.0,6.0,2250.0,부산
부산광역시,북구,길,의성로95번길,주도로,140.0,6.0,840.0,부산
부산광역시,북구,로,중리로,주도로,1091.0,10.0,10910.0,부산
부산광역시,북구,길,중리로20번가길,주도로,202.0,5.0,1010.0,부산
부산광역시,북구,길,중리로20번길,주도로,186.0,4.0,744.0,부산
부산광역시,북구,길,중리로3번길,주도로,160.0,5.0,800.0,부산
부산광역시,북구,로,팽나무로,주도로,563.0,10.0,5630.0,부산
부산광역시,북구,길,팽나무로10번길,주도로,102.0,4.0,408.0,부산
부산광역시,북구,길,팽나무로24번길,주도로,166.0,4.0,664.0,부산
부산광역시,북구,길,팽나무로30번길,주도로,176.0,10.0,1760.0,부산
부산광역시,북구,길,팽나무로42번길,주도로,177.0,8.0,1416.0,부산
부산광역시,북구,길,팽나무로4번길,주도로,104.0,4.0,416.0,부산
부산광역시,북구,길,팽나무로54번길,주도로,189.0,8.0,1512.0,부산
부산광역시,북구,길,팽나무로56번길,주도로,179.0,8.0,1432.0,부산
부산광역시,북구,길,팽나무로8번길,주도로,703.0,8.0,5624.0,부산
부산광역시,북구,로,학사로,주도로,3038.0,11.0,33418.0,부산
부산광역시,북구,길,학사로17번가길,주도로,152.0,10.0,1520.0,부산
부산광역시,북구,길,학사로17번길,주도로,164.0,12.0,1968.0,부산
부산광역시,북구,길,학사로17번나길,주도로,194.0,10.0,1940.0,부산
부산광역시,북구,로,함박봉로,주도로,4384.0,20.0,87680.0,부산
부산광역시,북구,길,함박봉로140번가길,주도로,263.0,12.0,3156.0,부산
부산광역시,북구,길,함박봉로140번길,주도로,642.0,15.0,9630.0,부산
부산광역시,북구,길,함박봉로7번길,주도로,259.0,4.0,1036.0,부산
부산광역시,북구,길,함박봉로9번길,주도로,217.0,8.0,1736.0,부산
부산광역시,북구,로,화명고가도로,주도로,805.43,9.018,7263.36774,부산
부산광역시,북구,로,화명고가도로,주도로,805.36,8.785,7075.0876,부산
부산광역시,북구,대로,화명대로,주도로,4370.0,40.0,174800.0,부산
부산광역시,북구,길,화명대로12번길,주도로,523.0,8.0,4184.0,부산
부산광역시,북구,길,화명대로64번길,주도로,260.0,4.0,1040.0,부산
부산광역시,북구,길,화명대로80번길,주도로,199.0,3.0,597.0,부산
부산광역시,북구,길,화명대로94번길,주도로,955.0,12.0,11460.0,부산
부산광역시,북구,로,화명신도시로,주도로,2636.0,23.0,60628.0,부산
부산광역시,북구,길,화명신도시로69번길,주도로,242.0,10.0,2420.0,부산
부산광역시,북구,로,효열로,주도로,2905.0,22.0,63910.0,부산
부산광역시,북구,길,효열로162번길,주도로,1077.0,9.0,9693.0,부산
부산광역시,북구,길,효열로203번가길,주도로,325.0,8.0,2600.0,부산
